"X","user_seq","rent_date","rent_place","bike_id","return_place","return_date","using_time","dist","user_age","user_type","bill_type","rent_hour","rent_days","rent_wdays","return_hour","return_day","return_wdays","month","region"
1459568,19807282,"2019-03-18 18:20:00","ST-292","19B0060000075E","ST-1698","2019-03-18 18:41:35",21,1730,"AGE_002","USR_001","BIL_006",18,18,2,18,18,2,3,"영등포구"
1459590,19807306,"2019-03-18 18:38:34","ST-522","19B00900004B79","ST-834","2019-03-18 18:41:52",3,590,"AGE_003","USR_001","BIL_005",18,18,2,18,18,2,3,"강서구"
1459867,19807608,"2019-03-18 18:33:24","ST-1718","19B0080000408D","ST-1647","2019-03-18 18:45:58",12,2240,"AGE_002","USR_001","BIL_002",18,18,2,18,18,2,3,"강서구"
1459878,19807622,"2019-03-18 18:40:38","ST-286","19B0080000369E","ST-300","2019-03-18 18:46:07",5,750,"AGE_002","USR_001","BIL_004",18,18,2,18,18,2,3,"동작구"
1459896,19807640,"2019-03-18 18:34:09","ST-1720","19B0080000409C","ST-1079","2019-03-18 18:46:21",11,1690,"AGE_003","USR_001","BIL_006",18,18,2,18,18,2,3,"송파구"
1459909,19807655,"2019-03-18 18:18:09","ST-802","19B00700000E77","ST-787","2019-03-18 18:46:32",28,3820,"AGE_003","USR_001","BIL_006",18,18,2,18,18,2,3,"강남구"
1459944,19807694,"2019-03-18 18:37:46","ST-381","19B00800002D5D","ST-1378","2019-03-18 18:47:03",8,990,"AGE_004","USR_001","BIL_005",18,18,2,18,18,2,3,"광진구"
1459945,19807695,"2019-03-18 18:17:37","ST-1531","19B0080000341B","ST-1531","2019-03-18 18:47:04",29,5110,"AGE_003","USR_001","BIL_002",18,18,2,18,18,2,3,"구로구"
1460030,19807791,"2019-03-18 18:35:00","ST-1719","19B00900004716","ST-496","2019-03-18 18:48:36",13,2690,"AGE_004","USR_001","BIL_004",18,18,2,18,18,2,3,"송파구"
1460298,19808082,"2019-03-18 18:22:14","ST-797","19B00800003CEE","ST-1681","2019-03-18 18:52:32",29,5170,"AGE_003","USR_001","BIL_005",18,18,2,18,18,2,3,"강남구"
1460309,19808095,"2019-03-18 18:29:16","ST-375","19B0060000031E","ST-98","2019-03-18 18:52:44",23,6110,"AGE_002","USR_001","BIL_006",18,18,2,18,18,2,3,"성동구"
1460380,19808173,"2019-03-18 18:46:30","ST-1053","19B008000039D7","ST-499","2019-03-18 18:53:42",6,940,"AGE_002","USR_001","BIL_004",18,18,2,18,18,2,3,"강동구"
1460417,19808212,"2019-03-18 18:38:43","ST-1630","19B00800002198","ST-396","2019-03-18 18:54:12",14,2130,"AGE_002","USR_001","BIL_015",18,18,2,18,18,2,3,"동대문구"
1460418,19808213,"2019-03-18 18:43:45","ST-8","19B00700001399","ST-209","2019-03-18 18:54:12",10,2160,"AGE_002","USR_001","BIL_002",18,18,2,18,18,2,3,"마포구"
1460499,19808299,"2019-03-18 18:23:19","ST-111","19B0060000043B","ST-392","2019-03-18 18:55:17",31,4730,"AGE_003","USR_001","BIL_015",18,18,2,18,18,2,3,"성동구"
1460525,19808327,"2019-03-18 18:31:41","ST-158","19B00700000BF7","ST-376","2019-03-18 18:55:41",23,5480,"AGE_004","USR_001","BIL_005",18,18,2,18,18,2,3,"종로구"
1460562,19808367,"2019-03-18 18:46:49","ST-185","19B008000038AD","ST-336","2019-03-18 18:56:15",9,1510,"AGE_004","USR_001","BIL_005",18,18,2,18,18,2,3,"중구"
1460747,19808556,"2019-03-18 18:50:17","ST-487","19B00800001C2F","ST-1046","2019-03-18 18:58:49",8,1060,"AGE_003","USR_001","BIL_015",18,18,2,18,18,2,3,"강동구"
1460750,19808559,"2019-03-18 18:39:32","ST-708","19B008000022C5","ST-713","2019-03-18 18:58:49",0,0,"AGE_002","USR_001","BIL_002",18,18,2,18,18,2,3,"관악구"
1460771,19808582,"2019-03-18 18:27:00","ST-1140","19B00900004572","ST-1534","2019-03-18 18:59:05",31,1520,"AGE_002","USR_001","BIL_005",18,18,2,18,18,2,3,"금천구"
1460792,19808603,"2019-03-18 18:20:46","ST-1679","19B00700001148","ST-540","2019-03-18 18:59:23",38,6300,"AGE_002","USR_001","BIL_002",18,18,2,18,18,2,3,"강남구"
1460844,19808661,"2019-03-18 18:53:11","ST-161","19B00800003B9B","ST-157","2019-03-18 19:00:10",6,1060,"AGE_002","USR_001","BIL_005",18,18,2,19,18,2,3,"종로구"
1460881,19808701,"2019-03-18 18:34:19","ST-1584","19B00800004235","ST-1413","2019-03-18 19:00:41",26,5680,"AGE_002","USR_001","BIL_006",18,18,2,19,18,2,3,"송파구"
1460920,19808743,"2019-03-18 17:34:54","ST-1701","19B009000045E5","ST-876","2019-03-18 19:01:13",85,14850,"AGE_003","USR_001","BIL_006",17,18,2,19,18,2,3,"영등포구"
1460984,19808816,"2019-03-18 18:46:46","ST-766","19B0080000304D","ST-1181","2019-03-18 19:02:26",14,2160,"AGE_002","USR_001","BIL_006",18,18,2,19,18,2,3,"서초구"
1461062,19808897,"2019-03-18 17:53:08","ST-413","19B00700000E46","ST-417","2019-03-18 19:03:39",70,1500,"AGE_002","USR_001","BIL_005",17,18,2,19,18,2,3,"영등포구"
1461247,19809103,"2019-03-18 18:40:14","ST-124","19B007000013E6","ST-1491","2019-03-18 19:07:03",26,3930,"AGE_003","USR_001","BIL_006",18,18,2,19,18,2,3,"종로구"
1461355,19809218,"2019-03-18 18:52:17","ST-570","19B008000039B1","ST-578","2019-03-18 19:08:39",16,1950,"AGE_003","USR_001","BIL_014",18,18,2,19,18,2,3,"중랑구"
1461488,19809359,"2019-03-18 18:35:17","ST-636","19B0070000125F","ST-1000","2019-03-18 19:10:40",34,8890,"AGE_004","USR_001","BIL_005",18,18,2,19,18,2,3,"금천구"
1461581,19809460,"2019-03-18 18:55:26","ST-1361","19B00800003BBB","ST-1679","2019-03-18 19:12:27",16,3520,"AGE_004","USR_001","BIL_004",18,18,2,19,18,2,3,"서초구"
1461608,19809490,"2019-03-18 18:56:22","ST-10","19B00900004C5F","ST-341","2019-03-18 19:12:56",15,1740,"AGE_003","USR_001","BIL_006",18,18,2,19,18,2,3,"마포구"
1461612,19809494,"2019-03-18 19:02:22","ST-1734","19B00800003B76","ST-640","2019-03-18 19:13:01",10,1760,"AGE_002","USR_001","BIL_014",19,18,2,19,18,2,3,"금천구"
1461638,19809523,"2019-03-18 18:22:21","ST-872","19B00600000786","ST-872","2019-03-18 19:13:39",50,3990,"AGE_002","USR_001","BIL_016",18,18,2,19,18,2,3,"구로구"
1461721,19809614,"2019-03-18 18:59:21","ST-558","19B0080000398D","ST-1280","2019-03-18 19:15:23",15,3000,"AGE_002","USR_001","BIL_004",18,18,2,19,18,2,3,"중랑구"
1461882,19809783,"2019-03-18 18:30:27","ST-816","19B00800001BE5","\N","2019-03-18 19:18:15",47,0,"AGE_002","USR_001","BIL_006",18,18,2,19,18,2,3,"강남구"
1462017,19809927,"2019-03-18 19:06:11","ST-96","19B00900004667","ST-461","2019-03-18 19:20:37",14,4500,"AGE_004","USR_001","BIL_015",19,18,2,19,18,2,3,"마포구"
1462028,19809939,"2019-03-18 18:26:02","ST-1474","19B0060000057A","ST-1207","2019-03-18 19:20:47",54,8250,"AGE_002","USR_001","BIL_002",18,18,2,19,18,2,3,"노원구"
1462047,19809960,"2019-03-18 18:19:31","ST-796","19B00800002C82","ST-1098","2019-03-18 19:21:14",59,9550,"AGE_002","USR_001","BIL_016",18,18,2,19,18,2,3,"강남구"
1462122,19810044,"2019-03-18 19:11:36","ST-1553","19B0080000405D","ST-1160","2019-03-18 19:22:53",10,2290,"AGE_002","USR_001","BIL_015",19,18,2,19,18,2,3,"서초구"
1462227,19810154,"2019-03-18 18:43:29","ST-1350","19B00800001F91","ST-1190","2019-03-18 19:24:55",40,7610,"AGE_003","USR_001","BIL_004",18,18,2,19,18,2,3,"양천구"
1462304,19810237,"2019-03-18 18:04:39","ST-66","19B00900004D3D","ST-1419","2019-03-18 19:26:26",77,22660,"AGE_003","USR_001","BIL_014",18,18,2,19,18,2,3,"영등포구"
1462467,19810415,"2019-03-18 18:48:56","ST-18","19B00800003612","ST-479","2019-03-18 19:29:17",40,6990,"AGE_003","USR_001","BIL_002",18,18,2,19,18,2,3,"마포구"
1462498,19810449,"2019-03-18 19:18:48","ST-202","19B00900004C51","ST-327","2019-03-18 19:29:55",10,1650,"AGE_004","USR_001","BIL_004",19,18,2,19,18,2,3,"마포구"
1462620,19810583,"2019-03-18 18:17:09","ST-800","19B0090000462E","ST-502","2019-03-18 19:32:21",74,8720,"AGE_003","USR_001","BIL_015",18,18,2,19,18,2,3,"강남구"
1462629,19810592,"2019-03-18 19:25:30","ST-369","19B00600000295","ST-198","2019-03-18 19:32:27",6,34660,"AGE_003","USR_001","BIL_012",19,18,2,19,18,2,3,"성동구"
1462658,19810622,"2019-03-18 19:30:04","ST-660","19B008000037FC","ST-634","2019-03-18 19:33:08",2,640,"AGE_003","USR_001","BIL_004",19,18,2,19,18,2,3,"금천구"
1462684,19810651,"2019-03-18 19:25:01","ST-1653","19B00800002278","ST-294","2019-03-18 19:33:38",8,930,"AGE_002","USR_001","BIL_004",19,18,2,19,18,2,3,"영등포구"
1462756,19810730,"2019-03-18 19:28:49","ST-1712","19B008000041D9","ST-1251","2019-03-18 19:35:00",5,1020,"AGE_002","USR_001","BIL_004",19,18,2,19,18,2,3,"강서구"
1462922,19810910,"2019-03-18 19:13:24","ST-1151","19B00900004E23","ST-882","2019-03-18 19:38:23",22,54630,"AGE_001","USR_001","BIL_006",19,18,2,19,18,2,3,"동작구"
1462976,19810971,"2019-03-18 19:35:01","ST-904","19B00800001F72","ST-903","2019-03-18 19:39:45",4,450,"AGE_002","USR_001","BIL_004",19,18,2,19,18,2,3,"송파구"
1463094,19811095,"2019-03-18 19:31:44","ST-886","19B008000023A4","ST-724","2019-03-18 19:42:03",10,2050,"AGE_004","USR_001","BIL_002",19,18,2,19,18,2,3,"관악구"
1463187,19811197,"2019-03-18 19:29:37","ST-574","19B0080000407E","ST-578","2019-03-18 19:44:08",14,1760,"AGE_002","USR_001","BIL_002",19,18,2,19,18,2,3,"성북구"
1463439,19811471,"2019-03-18 18:23:59","ST-1124","19B008000031CE","ST-1124","2019-03-18 19:49:55",83,1530,"AGE_004","USR_001","BIL_014",18,18,2,19,18,2,3,"노원구"
1463455,19811488,"2019-03-18 19:47:05","ST-966","19B007000014F0","ST-815","2019-03-18 19:50:21",2,720,"AGE_003","USR_001","BIL_015",19,18,2,19,18,2,3,"강남구"
1463479,19811513,"2019-03-18 19:23:18","ST-95","19B00800002D97","ST-222","2019-03-18 19:50:52",26,4500,"AGE_003","USR_001","BIL_006",19,18,2,19,18,2,3,"마포구"
1463488,19811522,"2019-03-18 19:11:30","ST-1280","19B00800003459","ST-1114","2019-03-18 19:51:05",39,6140,"AGE_002","USR_001","BIL_006",19,18,2,19,18,2,3,"노원구"
1463496,19811530,"2019-03-18 19:13:38","ST-249","19B007000015CB","ST-366","2019-03-18 19:51:22",37,5290,"AGE_002","USR_001","BIL_004",19,18,2,19,18,2,3,"성동구"
1463642,19811687,"2019-03-18 19:20:45","ST-1351","19B00800001ECE","ST-1510","2019-03-18 19:54:33",30,51590,"AGE_002","USR_001","BIL_004",19,18,2,19,18,2,3,"강서구"
1463660,19811706,"2019-03-18 19:40:04","ST-1040","19B00800002D41","ST-1622","2019-03-18 19:54:51",13,1290,"AGE_003","USR_001","BIL_005",19,18,2,19,18,2,3,"강동구"
1463770,19811820,"2019-03-18 19:53:40","ST-1511","19B00800003792","ST-834","2019-03-18 19:57:22",3,670,"AGE_003","USR_001","BIL_004",19,18,2,19,18,2,3,"강서구"
1464336,19812430,"2019-03-18 19:39:01","ST-482","19B00800003389","ST-245","2019-03-18 20:12:57",32,4620,"AGE_003","USR_001","BIL_005",19,18,2,20,18,2,3,"성동구"
1464405,19812506,"2019-03-18 19:36:53","ST-1336","19B008000026D7","ST-1336","2019-03-18 20:15:04",38,3810,"AGE_002","USR_001","BIL_002",19,18,2,20,18,2,3,"성동구"
1464425,19812527,"2019-03-18 20:03:30","ST-417","19B00700000E46","ST-304","2019-03-18 20:15:30",11,1450,"AGE_003","USR_001","BIL_004",20,18,2,20,18,2,3,"영등포구"
1464453,19812557,"2019-03-18 20:06:54","ST-405","19B00800001B32","ST-405","2019-03-18 20:16:19",9,250,"AGE_001","USR_001","BIL_006",20,18,2,20,18,2,3,"동대문구"
1464476,19812583,"2019-03-18 20:13:46","ST-1675","19B00700000914","ST-28","2019-03-18 20:16:44",2,800,"AGE_004","USR_001","BIL_015",20,18,2,20,18,2,3,"마포구"
1464484,19812591,"2019-03-18 20:02:30","ST-428","19B00800004029","ST-534","2019-03-18 20:16:51",13,2000,"AGE_003","USR_001","BIL_005",20,18,2,20,18,2,3,"양천구"
1464500,19812609,"2019-03-18 20:07:29","ST-713","19B008000030C0","ST-702","2019-03-18 20:17:15",9,46750,"AGE_003","USR_001","BIL_005",20,18,2,20,18,2,3,"관악구"
1464614,19812733,"2019-03-18 19:58:10","ST-142","19B00800002AF4","ST-173","2019-03-18 20:20:06",21,3530,"AGE_003","USR_001","BIL_004",19,18,2,20,18,2,3,"종로구"
1464642,19812762,"2019-03-18 20:11:08","ST-728","19B00800001B66","ST-687","2019-03-18 20:20:53",9,1150,"AGE_002","USR_001","BIL_006",20,18,2,20,18,2,3,"동작구"
1464652,19812772,"2019-03-18 19:58:56","ST-1253","19B00800001EEE","ST-831","2019-03-18 20:21:10",21,2420,"AGE_002","USR_001","BIL_012",19,18,2,20,18,2,3,"강서구"
1464864,19813003,"2019-03-18 19:51:33","ST-1546","19B007000009A6","ST-1319","2019-03-18 20:26:56",34,6790,"AGE_002","USR_001","BIL_006",19,18,2,20,18,2,3,"관악구"
1464928,19813073,"2019-03-18 19:06:42","ST-683","19B00900004A4F","ST-1285","2019-03-18 20:28:45",81,25010,"AGE_003","USR_001","BIL_011",19,18,2,20,18,2,3,"동작구"
1464932,19813077,"2019-03-18 19:58:54","ST-804","19B00700001684","ST-105","2019-03-18 20:28:50",29,7120,"AGE_004","USR_001","BIL_004",19,18,2,20,18,2,3,"강남구"
1465013,19813163,"2019-03-18 20:25:20","ST-687","19B008000018C6","ST-699","2019-03-18 20:30:58",5,920,"AGE_002","USR_001","BIL_012",20,18,2,20,18,2,3,"동작구"
1465165,19813324,"2019-03-18 20:02:21","ST-760","19B00800001B9A","ST-1446","2019-03-18 20:35:45",33,7870,"AGE_002","USR_001","BIL_002",20,18,2,20,18,2,3,"서초구"
1465175,19813334,"2019-03-18 19:35:14","ST-540","19B00900004829","ST-760","2019-03-18 20:35:56",60,15270,"AGE_004","USR_001","BIL_014",19,18,2,20,18,2,3,"송파구"
1465256,19813421,"2019-03-18 20:26:17","ST-486","19B0080000433A","ST-1626","2019-03-18 20:38:26",11,1840,"AGE_003","USR_001","BIL_012",20,18,2,20,18,2,3,"강동구"
1465390,19813567,"2019-03-18 20:00:54","ST-658","19B008000034B5","ST-658","2019-03-18 20:41:47",40,2370,"AGE_003","USR_001","BIL_004",20,18,2,20,18,2,3,"도봉구"
1465601,19813795,"2019-03-18 20:30:32","ST-1008","19B00700001459","ST-1007","2019-03-18 20:48:03",17,1890,"AGE_002","USR_001","BIL_005",20,18,2,20,18,2,3,"양천구"
1465634,19813833,"2019-03-18 20:31:38","ST-1089","19B00800003A8E","ST-1730","2019-03-18 20:49:04",17,2670,"AGE_002","USR_001","BIL_002",20,18,2,20,18,2,3,"송파구"
1465679,19813881,"2019-03-18 20:29:35","ST-1136","19B00800002E93","ST-606","2019-03-18 20:50:25",19,5190,"AGE_003","USR_001","BIL_015",20,18,2,20,18,2,3,"도봉구"
1465756,19813965,"2019-03-18 20:26:42","ST-1028","19B008000021F1","ST-453","2019-03-18 20:52:35",25,3010,"AGE_002","USR_001","BIL_006",20,18,2,20,18,2,3,"은평구"
1465760,19813969,"2019-03-18 19:57:55","ST-972","19B00700001577","ST-972","2019-03-18 20:52:37",54,1180,"AGE_002","USR_001","BIL_002",19,18,2,20,18,2,3,"광진구"
1465768,19813977,"2019-03-18 20:19:05","ST-883","19B00800002A03","ST-1157","2019-03-18 20:52:51",32,5320,"AGE_002","USR_001","BIL_006",20,18,2,20,18,2,3,"관악구"
1465848,19814070,"2019-03-18 20:25:59","ST-634","19B0080000320B","ST-669","2019-03-18 20:55:36",28,5160,"AGE_008","USR_003","BIL_007",20,18,2,20,18,2,3,"금천구"
1465853,19814076,"2019-03-18 19:17:55","ST-613","19B00800001D37","ST-613","2019-03-18 20:55:39",97,25040,"AGE_005","USR_001","BIL_012",19,18,2,20,18,2,3,"도봉구"
1465889,19814116,"2019-03-18 20:20:00","ST-688","19B00800003679","ST-700","2019-03-18 20:56:31",36,0,"AGE_003","USR_001","BIL_004",20,18,2,20,18,2,3,"동작구"
1465924,19814154,"2019-03-18 20:51:25","ST-14","19B00800004094","ST-20","2019-03-18 20:57:35",5,91670,"AGE_002","USR_001","BIL_004",20,18,2,20,18,2,3,"서대문구"
1466051,19814294,"2019-03-18 20:02:56","ST-1065","19B00800002CF2","ST-277","2019-03-18 21:00:38",56,7310,"AGE_002","USR_001","BIL_006",20,18,2,21,18,2,3,"강서구"
1466145,19814395,"2019-03-18 20:59:03","ST-294","19B00800001ECD","ST-292","2019-03-18 21:03:42",4,820,"AGE_002","USR_001","BIL_006",20,18,2,21,18,2,3,"영등포구"
1466299,19814559,"2019-03-18 21:02:49","ST-281","19B00800003AC3","ST-413","2019-03-18 21:08:31",5,830,"AGE_004","USR_001","BIL_005",21,18,2,21,18,2,3,"영등포구"
1466487,19814777,"2019-03-18 20:44:42","ST-766","19B00700000C41","ST-804","2019-03-18 21:14:30",29,3010,"AGE_001","USR_001","BIL_006",20,18,2,21,18,2,3,"서초구"
1466623,19814923,"2019-03-18 20:49:34","ST-125","19B008000037D3","ST-28","2019-03-18 21:18:27",28,5380,"AGE_003","USR_001","BIL_014",20,18,2,21,18,2,3,"종로구"
1466691,19814994,"2019-03-18 20:05:58","ST-99","19B00800004085","ST-402","2019-03-18 21:20:22",74,14750,"AGE_002","USR_001","BIL_016",20,18,2,21,18,2,3,"광진구"
1466933,19815255,"2019-03-18 20:46:30","ST-25","19B00900004A65","ST-560","2019-03-18 21:27:29",39,5590,"AGE_002","USR_001","BIL_002",20,18,2,21,18,2,3,"서대문구"
1467018,19815347,"2019-03-18 21:24:53","ST-1078","19B00900004DE7","ST-544","2019-03-18 21:30:03",2,600,"AGE_002","USR_001","BIL_004",21,18,2,21,18,2,3,"송파구"
1467310,19815676,"2019-03-18 20:07:24","ST-683","19B0090000475A","ST-700","2019-03-18 21:38:33",90,11630,"AGE_002","USR_001","BIL_012",20,18,2,21,18,2,3,"동작구"
1467356,19815724,"2019-03-18 21:30:31","ST-99","19B00800004095","ST-980","2019-03-18 21:39:33",8,1110,"AGE_002","USR_001","BIL_004",21,18,2,21,18,2,3,"광진구"
1467533,19815910,"2019-03-18 21:19:22","ST-1319","19B00800003A02","ST-699","2019-03-18 21:44:34",24,3550,"AGE_002","USR_001","BIL_006",21,18,2,21,18,2,3,"영등포구"
1467559,19815937,"2019-03-18 21:25:24","ST-900","19B009000045C6","ST-839","2019-03-18 21:45:31",19,2950,"AGE_002","USR_001","BIL_006",21,18,2,21,18,2,3,"송파구"
1467620,19816002,"2019-03-18 21:41:26","ST-208","19B00800002338","ST-3","2019-03-18 21:47:22",5,1020,"AGE_003","USR_001","BIL_002",21,18,2,21,18,2,3,"마포구"
1467738,19816130,"2019-03-18 21:44:24","ST-1317","19B008000034DF","ST-1636","2019-03-18 21:50:33",5,760,"AGE_002","USR_001","BIL_006",21,18,2,21,18,2,3,"성북구"
1467791,19816189,"2019-03-18 21:41:12","ST-611","19B008000028B0","ST-1473","2019-03-18 21:52:05",10,1510,"AGE_002","USR_001","BIL_004",21,18,2,21,18,2,3,"노원구"
1467818,19816217,"2019-03-18 21:43:43","ST-1607","19B008000043C8","ST-1605","2019-03-18 21:52:51",8,1740,"AGE_003","USR_001","BIL_015",21,18,2,21,18,2,3,"종로구"
1467828,19816228,"2019-03-18 21:29:55","ST-87","19B00700000A92","ST-227","2019-03-18 21:53:01",22,3050,"AGE_002","USR_001","BIL_016",21,18,2,21,18,2,3,"마포구"
1468065,19816483,"2019-03-18 21:04:39","ST-15","19B00900004671","ST-683","2019-03-18 21:59:32",54,9160,"AGE_002","USR_001","BIL_006",21,18,2,21,18,2,3,"마포구"
1468197,19816624,"2019-03-18 21:50:29","ST-1678","19B008000021B9","ST-702","2019-03-18 22:03:01",11,2270,"AGE_002","USR_001","BIL_006",21,18,2,22,18,2,3,"관악구"
1468254,19816687,"2019-03-18 21:43:09","ST-1486","19B007000014D0","ST-347","2019-03-18 22:04:46",21,2490,"AGE_003","USR_001","BIL_006",21,18,2,22,18,2,3,"은평구"
1468293,19816730,"2019-03-18 20:34:50","ST-485","19B0080000428F","ST-485","2019-03-18 22:05:56",90,14380,"AGE_002","USR_001","BIL_011",20,18,2,22,18,2,3,"강동구"
1468466,19816921,"2019-03-18 21:47:32","ST-635","19B00800004163","ST-629","2019-03-18 22:11:26",23,2880,"AGE_003","USR_001","BIL_006",21,18,2,22,18,2,3,"금천구"
1468528,19816992,"2019-03-18 21:49:34","ST-664","19B00800003CB1","ST-703","2019-03-18 22:13:05",23,5340,"AGE_003","USR_001","BIL_005",21,18,2,22,18,2,3,"구로구"
1468615,19817097,"2019-03-18 21:57:45","ST-540","19B00700000CAF","ST-840","2019-03-18 22:15:29",17,2860,"AGE_002","USR_001","BIL_006",21,18,2,22,18,2,3,"송파구"
1468661,19817148,"2019-03-18 22:11:32","ST-719","19B00800004361","ST-965","2019-03-18 22:16:54",4,760,"AGE_002","USR_001","BIL_014",22,18,2,22,18,2,3,"관악구"
1468669,19817157,"2019-03-18 22:13:06","ST-540","19B0080000290D","ST-909","2019-03-18 22:17:06",3,760,"AGE_004","USR_001","BIL_014",22,18,2,22,18,2,3,"송파구"
1468875,19817377,"2019-03-18 21:21:04","ST-391","19B008000041A0","ST-578","2019-03-18 22:22:49",61,7360,"AGE_002","USR_001","BIL_014",21,18,2,22,18,2,3,"동대문구"
1468943,19817449,"2019-03-18 21:59:47","ST-20","19B0080000371C","ST-20","2019-03-18 22:24:27",24,1240,"AGE_002","USR_001","BIL_016",21,18,2,22,18,2,3,"마포구"
1469122,19817639,"2019-03-18 22:23:17","ST-391","19B006000007EA","ST-276","2019-03-18 22:29:17",5,1280,"AGE_002","USR_001","BIL_004",22,18,2,22,18,2,3,"동대문구"
1469310,19817847,"2019-03-18 22:20:44","ST-70","19B00900004854","ST-305","2019-03-18 22:34:51",13,1940,"AGE_003","USR_001","BIL_004",22,18,2,22,18,2,3,"영등포구"
1469370,19817912,"2019-03-18 21:34:14","ST-295","19B008000040DA","ST-202","2019-03-18 22:36:46",62,8390,"AGE_002","USR_001","BIL_005",21,18,2,22,18,2,3,"영등포구"
1469472,19818023,"2019-03-18 22:32:06","ST-821","19B00800002E44","ST-1166","2019-03-18 22:39:34",7,980,"AGE_003","USR_001","BIL_004",22,18,2,22,18,2,3,"강남구"
1469701,19818273,"2019-03-18 22:41:23","ST-336","19B00800003DDF","ST-119","2019-03-18 22:46:49",5,930,"AGE_002","USR_001","BIL_004",22,18,2,22,18,2,3,"종로구"
1469746,19818320,"2019-03-18 22:13:04","ST-750","19B0080000212B","ST-206","2019-03-18 22:48:07",33,7770,"AGE_004","USR_001","BIL_006",22,18,2,22,18,2,3,"서초구"
1469958,19818546,"2019-03-18 22:52:26","ST-131","19B0080000316E","ST-130","2019-03-18 22:54:47",2,520,"AGE_003","USR_001","BIL_005",22,18,2,22,18,2,3,"종로구"
1469991,19818581,"2019-03-18 22:47:16","ST-827","19B00800001B19","ST-265","2019-03-18 22:55:33",7,1410,"AGE_002","USR_001","BIL_015",22,18,2,22,18,2,3,"성북구"
1470088,19818689,"2019-03-18 22:14:49","ST-416","19B00800001CF6","ST-414","2019-03-18 22:59:06",42,6570,"AGE_002","USR_001","BIL_001",22,18,2,22,18,2,3,"영등포구"
1470227,19818843,"2019-03-18 22:56:35","ST-262","19B0080000265C","ST-1300","2019-03-18 23:04:31",7,1350,"AGE_002","USR_001","BIL_002",22,18,2,23,18,2,3,"동대문구"
1470265,19818886,"2019-03-18 22:58:07","ST-994","19B00700000D9C","ST-1017","2019-03-18 23:05:50",7,1170,"AGE_005","USR_001","BIL_015",22,18,2,23,18,2,3,"양천구"
1470363,19818992,"2019-03-18 23:04:35","ST-241","19B00800001DF6","ST-237","2019-03-18 23:09:01",4,770,"AGE_002","USR_001","BIL_005",23,18,2,23,18,2,3,"성동구"
1470411,19819044,"2019-03-18 23:04:59","ST-699","19B00700000C7E","ST-700","2019-03-18 23:10:33",5,760,"AGE_002","USR_001","BIL_004",23,18,2,23,18,2,3,"동작구"
1470423,19819056,"2019-03-18 22:19:35","ST-230","19B00800003CE3","ST-401","2019-03-18 23:10:52",50,10270,"AGE_003","USR_001","BIL_015",22,18,2,23,18,2,3,"서대문구"
